LOW,HIGH,t1_desi>10_COUNT,t1_desi<10_COUNT,t1_boss_COUNT,t1_boss<10_COUNT,t1_others_COUNT,t1_others <10_COUNT,t5_33m>10_COUNT,t5_33m<10_COUNT,t6_17m>10_COUNT,t6_17m<10_COUNT,t6_220m>10_COUNT,t6_220m<10_COUNT
0.10578663585854217,0.10909246822912161,0.057487579843860895,0.716658057066456,0.6842105263157894,0.9704142011834319,0.5852842809364548,0.5787401574803149,0.007441067878443624,0.6005701938309571,0.02824288884405891,0.9756850999797436,0.5767214260747989,0.9520882730849217
0.10909246822912161,0.11250160786128166,0.06210078069552875,0.7454647664772555,0.7236842105263157,0.8461538461538461,0.6270903010033445,0.5393700787401575,0.011076398750355014,0.5943528096169975,0.030744401855961268,0.9825831235350291,0.6101013631597343,0.9327785357582822
0.11250160786128166,0.11601728310694671,0.06706884315117105,0.7706858306238416,0.6184210526315789,0.8816568047337278,0.6555183946488294,0.45472440944881887,0.01596137460948594,0.5928880113689312,0.04208190437764778,0.9914959342535521,0.6731911918909472,0.9062363397930934
0.11601728310694671,0.1196428232040388,0.07008516678495387,0.8114193685617916,0.8026315789473684,1.0,0.6404682274247492,0.5039370078740157,0.0198523146833286,0.5868977728077532,0.052289691345571924,0.987802760656307,0.7051730164278224,0.8721835137032572
0.11964282320403881,0.12338166142916503,0.08286018452803406,0.8294387553556778,0.75,0.8343195266272189,0.7474916387959866,0.5275590551181102,0.028031809145129226,0.5787525626689032,0.06540246116602784,0.9962561854327633,0.7710590702551555,0.8381406223093532
0.12338166142916501,0.12723733834882642,0.0894251242015614,0.8615576286122337,0.48684210526315785,0.7751479289940828,0.6839464882943144,0.49606299212598426,0.03518886679920477,0.5692182694995807,0.08315513415372201,1.0,0.8084585809157636,0.7908779621951704
0.12723733834882642,0.13121350517222724,0.09776437189496097,0.8820231547600961,0.513157894736842,0.8816568047337278,0.7591973244147157,0.4232283464566929,0.043936381709741554,0.5565097614388221,0.10034294936453501,0.9947007842115925,0.8805487591751135,0.7410057886161631
0.13121350517222724,0.13531392720885935,0.10326472675656494,0.9072290254945455,0.48684210526315785,0.7218934911242604,0.774247491638796,0.43503937007874016,0.05597841522294803,0.5479888873357562,0.1277788985273351,0.9961657551292068,0.9176861237329604,0.6873451843217252
0.13531392720885935,0.1395424874341362,0.11586231369765791,0.924336807560242,0.6052631578947368,0.7869822485207101,0.7842809364548495,0.4468503937007874,0.06841806305026982,0.5369140807007735,0.1569094210207787,0.9915682784963973,0.9500174764068506,0.6309260461234816
0.1395424874341362,0.14390319016645295,0.11745919091554294,0.9396517669938315,0.6973684210526315,0.6863905325443787,0.8461538461538461,0.4468503937007874,0.08028969042885545,0.5225252772341814,0.19063949969739763,0.9963864050698845,0.9790283117790981,0.5758083530923397
0.14390319016645298,0.14840016485915464,0.12881476224272534,0.9636269713452247,0.5657894736842105,0.7337278106508875,0.9515050167224081,0.421259842519685,0.09684748650951434,0.5067357422421024,0.2274359491628001,0.9832523077813468,0.9898636840265641,0.5191640284529692
0.1484001648591546,0.15303767001100319,0.14229950319375445,0.9753107052781914,0.4605263157894737,0.6094674556213018,0.9749163879598662,0.4468503937007874,0.1147117296222664,0.4948950470599199,0.26645148275166436,0.9763940735596262,0.9999999999999999,0.4632813638350575
0.15303767001100319,0.15782009719884704,0.1568488289567069,0.9839101765474491,0.47368421052631576,0.46745562130177515,1.0,0.43700787401574803,0.13388241976711163,0.47917540303792755,0.3148678636271939,0.975128049309836,0.9885529535127577,0.41631674459883694
0.15782009719884704,0.16275197523631102,0.16713981547196594,0.9908383724816919,0.513157894736842,0.5384615384615384,1.0,0.4744094488188976,0.16032377165577963,0.4623200307520269,0.36417187815210816,0.9607496310443615,0.9680181754631247,0.36636178188706237
0.16275197523631102,0.16783797446244575,0.18186657203690562,0.9972347989911574,0.3157894736842105,0.4497041420118343,0.9548494983277592,0.4330708661417323,0.1833570008520307,0.447203196347032,0.41730885616300184,0.9481725844257314,0.9099965047186298,0.32166889645397584
0.16783797446244575,0.17308291116439717,0.19357700496806246,1.0,0.5263157894736842,0.47337278106508873,0.9832775919732442,0.4625984251968504,0.2164441919909117,0.4313175612710838,0.4729473471857979,0.9333383974303325,0.8711988815099615,0.2803206919846873
0.17308291116439717,0.17849175213828458,0.21344925479063165,0.9962320337901486,0.381578947368421,0.3076923076923077,0.9531772575250836,0.43700787401574803,0.24086907128656632,0.4138972369769826,0.533992334073028,0.9150497728390775,0.8169346382383781,0.2415190812393202
0.17849175213828458,0.18406961939260597,0.22001419446415899,0.9881491385335319,0.42105263157894735,0.2603550295857988,0.9013377926421404,0.4015748031496063,0.28000568020448735,0.39794753517845494,0.5872907000201736,0.8963849581850276,0.7256204124432016,0.20667810260553957
0.18406961939260597,0.1898217949986249,0.23385379701916253,0.9827706706372117,0.43421052631578944,0.3195266272189349,0.959866220735786,0.39763779527559057,0.3194547003692133,0.3804049016867021,0.642646762154529,0.8778612148045258,0.6737154840964698,0.1771521862954181
0.18982179499862492,0.19575372609233194,0.2414833215046132,0.9743991005500016,0.3421052631578947,0.1893491124260355,0.8812709030100334,0.33661417322834647,0.35631922749218975,0.3638873357562203,0.7083719991930604,0.8541901785455913,0.6088780146801817,0.1479342455591909
0.1957537260923319,0.20187103003271728,0.26703335699077363,0.9642802880670941,0.3684210526315789,0.2662721893491124,0.7608695652173912,0.36220472440944884,0.3940641863107072,0.34670871773366885,0.7722816219487594,0.8256720780160315,0.5387976232086683,0.12237889605658803
0.2018710300327173,0.20817949972123972,0.2803406671398155,0.9510012458597952,0.25,0.15976331360946744,0.7341137123745819,0.3405511811023622,0.4424879295654644,0.33019697605069426,0.8156142828323584,0.802464044911306,0.4734358615868577,0.10137032572556395
0.20817949972123972,0.21468510908752847,0.29843860894251245,0.9375854629432678,0.22368421052631576,0.1242603550295858,0.7207357859531772,0.3248031496062992,0.47509230332291963,0.31594504240052185,0.8702844462376438,0.7706144919987268,0.4096469765816148,0.08146119507768931
0.21468510908752847,0.22139401874651374,0.3321504613200852,0.9212069646601234,0.13157894736842105,0.10650887573964497,0.7224080267558528,0.3602362204724409,0.5264981539335416,0.29809081166713264,0.8972362315916886,0.7410908064936192,0.3484795526039846,0.06525108288185659
