LOW,HIGH,t5_DESI_COUNT,t5_EXCEPT_COUNT,t3_220M_COUNT,t3_17M_COUNT,t3_33M_COUNT,t5_BOSS_COUNT
0.0011206923602055348,0.0011294477692696402,0.0,0.0,0.005448960700159893,0.0,0.00442190830497928,0.0
0.0011294477692696415,0.0011382715799670602,0.0,0.0,0.005469999158461668,2.089514814660036E-5,0.004435147551401374,0.0
0.001138271579967059,0.0011471643266855512,0.0,0.0,0.005498050436197369,0.0,0.004514583029933936,0.0
0.0011471643266855525,0.001156126547987783,0.0,0.0,0.006206345199023816,0.0,0.0050044351475514014,0.0
0.0011561265479877842,0.0011651587866439385,0.0,0.0,0.006606075906757553,0.0,0.005481048018746773,0.0
0.0011651587866439372,0.0011742615896645926,0.0,0.0,0.005925832421666807,0.0,0.004726410972687434,0.0
0.0011742615896645939,0.0011834355083338481,0.0,0.0,0.006571011809587927,0.0,0.005282459322415368,0.0
0.0011834355083338481,0.001192681098242706,0.0,0.0,0.006269460573929142,0.0,0.005150066858194431,0.0
0.001192681098242706,0.0012019989193227268,0.0,0.0,0.0067813963926056835,0.0,0.005375134047370024,0.0
0.0012019989193227279,0.0012113895358799363,0.0,0.0,0.006739319476002132,0.0,0.005441330279480492,0.0
0.0012113895358799363,0.001220853516628998,0.0,0.0,0.0071671014614715705,0.0,0.00590470390425377,0.0
0.001220853516628998,0.0012303914347276618,0.0,0.0,0.007924485960335494,0.0,0.006447513007559609,0.0
0.001230391434727663,0.0012400038678114726,0.0,0.0,0.007665011641280261,0.0,0.006315120543338673,0.0
0.0012400038678114726,0.0012496913980287493,0.0,0.0,0.008359280765238857,0.0,0.006566666225358453,0.0
0.0012496913980287493,0.0012594546120758485,0.0,0.0,0.007643973182978485,0.0,0.0063018812969165795,0.0
0.0012594546120758498,0.001269294101232692,0.0,0.0,0.00833824230693708,0.0,0.006725537182423576,0.0
0.0012692941012326907,0.0012792104613985706,0.0,0.0,0.008359280765238857,0.0,0.007096236082242199,0.0
0.001279210461398572,0.001289204293128248,0.0,0.0,0.008415383320710259,0.0,0.006646101703891015,0.0
0.0012892042931282493,0.0012992762016683134,0.0,0.0,0.008773037111840444,0.0,0.007228628546463135,0.0
0.001299276201668312,0.0013094267969938453,0.0,0.0,0.009123678083536705,0.0,0.007268346285729416,0.0
0.0013094267969938466,0.0013196566938453607,0.0,0.0,0.009200819097309883,0.0,0.00757284895343757,0.0
0.0013196566938453607,0.0013299665117660273,0.0,0.0,0.009705742096552498,0.0,0.007890590867567817,0.0
0.0013299665117660273,0.001340356875139199,0.0,0.0,0.009509383152402592,2.089514814660036E-5,0.007692002171236413,0.0
0.0013403568751392003,0.0013508284132262248,0.0,0.0,0.009572498527307918,0.0,0.007956787099678286,0.0
0.0013508284132262248,0.0013613817602045543,0.0,0.0,0.009930152318438105,0.0,0.007956787099678286,0.0
0.0013613817602045543,0.001372017555206152,0.0,0.0,0.010498190692586047,0.0,0.008486356956562033,0.0
0.0013720175552061535,0.0013827364423562012,0.0,0.0,0.009768857471457825,2.089514814660036E-5,0.008353964492341095,0.0
0.0013827364423562012,0.0013935390708121086,0.0,0.0,0.010708575275603803,2.089514814660036E-5,0.008446639217295751,0.0
0.0013935390708121086,0.0014044260948028278,0.0,0.0,0.010911947039187636,0.0,0.009333668727576027,0.0
0.001404426094802829,0.0014153981736684759,0.0,0.0,0.0113747931218267,2.089514814660036E-5,0.009399864959686494,0.0
0.0014153981736684759,0.0014264559719002604,0.0,0.0,0.011613228982580158,2.089514814660036E-5,0.009558735916751618,0.0
0.0014264559719002604,0.0014376001591807307,0.0,0.0,0.01235658784257623,2.089514814660036E-5,0.010194219745012114,0.0
0.0014376001591807322,0.0014488314104243313,0.0,0.0,0.011991921232012119,0.0,0.010207458991434208,0.0
0.0014488314104243298,0.0014601504058182695,0.0,0.0,0.012714241633706415,2.089514814660036E-5,0.010498722412720268,0.0
0.001460150405818271,0.0014715578308637258,0.0,0.0,0.013324356924457909,0.0,0.01101505302318192,0.0
0.0014715578308637258,0.0014830543764173482,0.0,0.0,0.013008780049931275,0.0,0.010962096037493546,0.0
0.0014830543764173482,0.0014946407387331083,0.0,0.0,0.014726920811242952,2.089514814660036E-5,0.011544622880065667,0.0
0.0014946407387331098,0.0015063176195044617,0.0,0.0,0.012791382647479593,2.089514814660036E-5,0.011187163226669138,0.0
0.0015063176195044617,0.0015180857259068398,0.0,0.0,0.014383292658980617,2.089514814660036E-5,0.01199475725841685,0.0
0.0015180857259068398,0.0015299457706404868,0.0,0.0,0.013955510673511178,0.0,0.012074192736949412,0.0
0.0015299457706404883,0.0015418984719736165,0.0,0.0,0.015182754074448091,2.089514814660036E-5,0.012418413143923848,0.0
0.0015418984719736165,0.00155394455378591,0.0,0.0,0.015056523324637437,2.089514814660036E-5,0.012855308275852939,0.0
0.00155394455378591,0.001566084745612362,0.0,0.0,0.015344048921428372,2.089514814660036E-5,0.012669958825943626,0.0
0.0015660847456123637,0.0015783197826874597,0.0,0.0,0.015898061656708463,4.179029629320072E-5,0.013530509843379715,0.0
0.0015783197826874597,0.001590650405989705,0.0,0.0,0.016276753906140425,2.089514814660036E-5,0.013782055525399494,0.0
0.001590650405989705,0.001603077362286499,0.0,0.0,0.016599343600100985,2.089514814660036E-5,0.014232189903750678,0.0
0.0016030773622865008,0.0016156014041793635,0.0,0.0,0.017363740918398835,2.089514814660036E-5,0.014933869964121643,0.0
0.001615601404179362,0.0016282232901495127,0.0,0.0,0.016424023114252853,0.0,0.01391444798962043,0.0
0.0016282232901495143,0.001640943784603807,0.0,0.0,0.017910740834245,0.0,0.015158937153297233,0.0
0.001640943784603807,0.0016537636579210238,0.0,0.0,0.019130971415747988,2.089514814660036E-5,0.016284273099175194,0.0
0.0016537636579210238,0.0016666836864985312,0.0,0.0,0.018927599652164156,2.089514814660036E-5,0.016218076867064727,0.0
0.001666683686498533,0.0016797046527993022,0.0,0.0,0.01932031754046397,4.179029629320072E-5,0.016138641388532163,0.0
0.0016797046527993022,0.0016928273453992962,0.0,0.0,0.018766304805183875,6.268544443980108E-5,0.016509340288350785,0.0
0.0016928273453992962,0.0017060525590352278,0.0,0.0,0.02000757384498864,0.0,0.016827082202481036,0.0
0.0017060525590352296,0.0017193810946526918,0.0,0.0,0.01967095851216023,4.179029629320072E-5,0.017422848291475248,0.0
0.0017193810946526918,0.0017328137594546653,0.0,0.0,0.02171870178686639,4.179029629320072E-5,0.017886221916248526,0.0
0.0017328137594546653,0.0017463513669504045,0.0,0.0,0.020631714774607984,2.089514814660036E-5,0.018309877801755525,0.0
0.0017463513669504062,0.0017599947370047057,0.0,0.0,0.021052483940643497,1.044757407330018E-4,0.018058332119735745,0.0
0.0017599947370047057,0.0017737446958875545,0.0,0.0,0.02288282981289798,4.179029629320072E-5,0.01967352018323117,0.0
0.0017737446958875545,0.0017876020763241754,0.0,0.0,0.022721534965917698,1.044757407330018E-4,0.019580845458276513,0.0
0.0017876020763241773,0.0018015677175454595,0.0,0.0,0.023345675895537044,4.179029629320072E-5,0.020918009346907972,0.0
0.0018015677175454575,0.0018156424653387809,0.0,0.0,0.02429941933855087,8.358059258640144E-5,0.02067970291131029,0.0
0.0018156424653387828,0.0018298271720992416,0.0,0.0,0.023429829728744144,6.268544443980108E-5,0.021248990507460316,0.0
0.0018298271720992416,0.0018441226968812664,0.0,0.0,0.024530842379870403,1.044757407330018E-4,0.02082533462195332,0.0
0.0018441226968812664,0.0018585299054506507,0.0,0.0,0.02457993211590788,8.358059258640144E-5,0.021963909814253373,0.0
0.0018585299054506524,0.0018730496703369853,0.0,0.0,0.025484585822884234,6.268544443980108E-5,0.02224193398911734,0.0
0.0018730496703369853,0.0018876828708864924,0.0,0.0,0.02507784229571657,1.6716118517280288E-4,0.022188977003428964,0.0
0.0018876828708864924,0.0019024303933152925,0.0,0.0,0.025891329350051895,0.0,0.022599393642513867,0.0
0.0019024303933152945,0.0019172931307630697,0.0,0.0,0.027448175264383295,8.358059258640144E-5,0.02449260588087326,0.0
0.0019172931307630697,0.0019322719833471556,0.0,0.0,0.027441162444949367,1.044757407330018E-4,0.024227820952431388,0.0
0.0019322719833471556,0.0019473678582170547,0.0,0.0,0.028731521220791607,1.462660370262025E-4,0.025207525187666318,0.0
0.0019473678582170566,0.0019625816696093768,0.0,0.0,0.029243457039468148,1.2537088887960217E-4,0.02585624826234891,0.0
0.0019625816696093768,0.0019779143389031997,0.0,0.0,0.028913854526073663,8.358059258640144E-5,0.0260813154515245,0.0
0.0019779143389031997,0.00199336679467588,0.0,0.0,0.030056944093803474,1.8805633331940325E-4,0.02703454119391524,0.0
0.0019933667946758823,0.0020089399727592867,0.0,0.0,0.03098964907851553,1.462660370262025E-4,0.027550871804376896,0.0
0.0020089399727592867,0.0020246348162964683,0.0,0.0,0.03180313613285085,6.268544443980108E-5,0.02826579111116995,0.0
0.0020246348162964683,0.002040452275798784,0.0,0.0,0.031122892647760105,1.2537088887960217E-4,0.028530576039611826,0.0
0.002040452275798784,0.002056393309203461,0.0,0.0,0.03202754635473646,2.2984662961260396E-4,0.0287953609680537,0.0
0.002056393309203461,0.0020724588819316125,0.0,0.0,0.0318171617717187,4.179029629320072E-5,0.02916605986787232,0.0
0.0020724588819316147,0.0020886499669467047,0.0,0.0,0.0333459564083144,1.462660370262025E-4,0.02978830444971072,0.0
0.0020886499669467047,0.0021049675448134753,0.0,0.0,0.03467137928132626,2.2984662961260396E-4,0.03133729628109568,0.0
0.0021049675448134753,0.00212141260375733,0.0,0.0,0.0358495329462257,1.6716118517280288E-4,0.03158884196311546,0.0
0.0021214126037573324,0.002137986139724186,0.0,0.0,0.03567421246037757,2.5074177775920433E-4,0.0331775515337667,0.0
0.002137986139724186,0.0021546891564407805,0.0,0.0,0.03630536620943084,1.044757407330018E-4,0.03330994399798763,0.0
0.0021546891564407805,0.0021715226654754733,0.0,0.0,0.036445622598109344,2.5074177775920433E-4,0.0327538956482597,0.0
0.0021715226654754755,0.002188487686299502,0.0,0.0,0.038339083845269156,2.089514814660036E-4,0.034342605218910936,0.0
0.002188487686299502,0.002205585246348716,0.0,0.0,0.036978596875087665,2.716369259058047E-4,0.03410429878331325,0.0
0.002205585246348716,0.0022228163810858147,0.0,0.0,0.04000813487054335,1.2537088887960217E-4,0.03695073676406339,0.0
0.0022228163810858173,0.0022401821340630496,0.0,0.0,0.041165250077141016,3.3432237034560576E-4,0.03724200018534945,0.0
0.0022401821340630496,0.0022576835569854165,0.0,0.0,0.040520070689219895,2.089514814660036E-4,0.03744058888168086,0.0
0.0022576835569854165,0.002275321709774364,0.0,0.0,0.041165250077141016,3.134272221990054E-4,0.03793044099929832,0.0
0.002275321709774364,0.002293097660631976,0.0,0.0,0.042764172908075965,3.552175184922061E-4,0.039373518859306525,0.0
0.002293097660631976,0.0023110124861056625,0.0,0.0,0.043872198378636144,3.3432237034560576E-4,0.04048561555876239,0.0
0.0023110124861056647,0.0023290672711533647,0.0,0.0,0.043872198378636144,5.432738518116094E-4,0.04100194616922405,0.0
0.0023290672711533647,0.0023472631092092498,0.0,0.0,0.04674044152711156,4.179029629320072E-4,0.04187573643308223,0.0
0.0023472631092092498,0.002365601102249946,0.0,0.0,0.04498022384919633,2.716369259058047E-4,0.0423523493042776,0.0
0.0023656011022499487,0.002384082360861276,0.0,0.0,0.04637577491654745,3.552175184922061E-4,0.0427627659433625,0.0
0.002384082360861276,0.002402708004305504,0.0,0.0,0.048234172066537635,4.387981110786076E-4,0.04529146200998239,0.0
0.002402708004305504,0.0024214791605891395,0.0,0.0,0.04861987713540352,5.8506414810481E-4,0.04538413673493705,0.0
0.002421479160589142,0.002440396966531244,0.0,0.0,0.04902662066257118,4.5969325922520793E-4,0.04597990282393126,0.0
0.002440396966531244,0.0024594625678322686,0.0,0.0,0.04981906925860473,5.22378703665009E-4,0.046496233434392915,0.0
0.0024594625678322686,0.0024786771191434576,0.0,0.0,0.0522595304216107,4.8058840737180827E-4,0.04792607204797903,0.0
0.00247867711914346,0.0024980417841367676,0.0,0.0,0.05280653033745687,3.552175184922061E-4,0.05042828962175473,0.0
0.0024980417841367676,0.0025175577355753356,0.0,0.0,0.05472103004291846,5.22378703665009E-4,0.05054744283955357,0.0
0.0025175577355753356,0.002537226155384517,0.0,0.0,0.05653033745687116,5.432738518116094E-4,0.053248249109660674,0.0
0.002537226155384517,0.002557048234723458,0.0,0.0,0.056866952789699575,7.313301851310126E-4,0.05277163623846531,0.0
0.002557048234723458,0.002577025174057234,0.0,0.0,0.05808017055176863,4.387981110786076E-4,0.05496935114453285,0.0
0.0025770251740572367,0.002597158183229558,0.0,0.0,0.05781368341327948,8.358059258640144E-4,0.05416175711278514,0.0
0.002597158183229558,0.002617448481536038,0.0,0.0,0.057126427108754804,5.8506414810481E-4,0.05432062806985026,0.0
0.002617448481536038,0.0026378972977980377,0.0,0.0,0.059615978007798255,6.477495925446111E-4,0.05616088332252128,0.0
0.0026378972977980403,0.002658505870437087,0.0,0.0,0.06006479845156947,7.104350369844122E-4,0.0563329935260085,0.0
0.002658505870437087,0.0026792754475498757,0.0,0.0,0.06153047771325984,6.477495925446111E-4,0.0592456277388691,0.0
0.0026792754475498757,0.002700207286983858,0.0,0.0,0.06289797750287526,8.984913703038155E-4,0.05898084281042723,0.0
0.002700207286983861,0.0027213026564134215,0.0,0.0,0.06507195152739208,9.82071962890217E-4,0.061522778123469214,0.0
0.0027213026564134215,0.002742562833416651,0.0,0.0,0.06555583606833291,6.059592962514104E-4,0.06255543934439252,0.0
0.002742562833416651,0.0027639891055527177,0.0,0.0,0.06812954080058346,9.193865184504159E-4,0.06470019726477169,0.0
0.0027639891055527203,0.0027855827704398504,0.0,0.0,0.0678350023843586,8.775962221572152E-4,0.06526948486092171,0.0
0.0027855827704398504,0.0028073451358339107,0.0,0.0,0.07087856601868216,0.001044757407330018,0.0671891755921253,0.0
0.0028073451358339107,0.0028292775197076123,0.0,0.0,0.0710328480462285,0.0010656525554766183,0.06733480730276832,0.0
0.0028292775197076123,0.0028513812503303273,0.0,0.0,0.07200061712811019,0.0010029671110368173,0.068844081394887,0.0
0.0028513812503303273,0.002873657666348532,0.0,0.0,0.07434991163847514,0.0010238622591834177,0.07097560006884408,0.0
0.002873657666348535,0.002896108116866882,0.0,0.0,0.07540884737299784,0.00114923314806302,0.07310711874280115,0.0
0.002896108116866882,0.0029187339615299036,0.0,0.0,0.07940615445033522,0.001107442851769819,0.07453695735638727,0.0
0.0029187339615299036,0.0029415365706043552,0.0,0.0,0.0771480265926113,0.001044757407330018,0.07584764275217455,0.0
0.0029415365706043583,0.002964517325062204,0.0,0.0,0.07772307778619317,0.0011910234443562205,0.07472230680629659,0.0
0.002964517325062204,0.0029876776166642516,0.0,0.0,0.08033885943504727,9.82071962890217E-4,0.0776217017727351,0.0
0.0029876776166642516,0.00301101884804444,0.0,0.0,0.08047210300429185,0.0012119185925028209,0.07706565342300715,0.0
0.003011018848044443,0.0030345424327947895,0.0,0.0,0.08331229487503156,0.0013163943332358226,0.08075940317477129,0.0
0.0030345424327947895,0.0030582497955509978,0.0,0.0,0.08601924317652669,0.0012328137406494213,0.08295711808083883,0.0
0.0030582497955509978,0.0030821423720787393,0.0,0.0,0.08519874330275744,0.0016925069998746291,0.08299683582010511,0.0
0.0030821423720787423,0.0031062216093606064,0.0,0.0,0.08639092260652473,0.0011283379999164195,0.0842810427230482,0.0
0.0031062216093606064,0.0031304889656837355,0.0,0.0,0.0872464865774636,0.001274604036942622,0.08389710457680749,0.0
0.0031304889656837355,0.0031549459107281384,0.0,0.0,0.08909085808858594,0.001964143925780434,0.08794831398196815,0.0
0.0031549459107281384,0.003179593925655701,0.0,0.0,0.09243597295856827,0.001567136110995027,0.08997391868454847,0.0
0.003179593925655701,0.0032044345031998853,0.0,0.0,0.0921133832646077,0.0016925069998746291,0.09007983265592523,0.0
0.003204434503199889,0.0032294691477561368,0.0,0.0,0.09652444668854666,0.001859668185047432,0.09229078680841486,0.0
0.0032294691477561368,0.0032546993754729806,0.0,0.0,0.09707144660439283,0.0019014584813406327,0.095137224789165,0.0
0.0032546993754729806,0.0032801267143438627,0.0,0.0,0.09820752335268872,0.0018178778887542313,0.09605073279228946,0.0
0.0032801267143438657,0.003305752704299676,0.0,0.0,0.1002903307245645,0.0020059342220736347,0.09880449604808494,0.014285714285714285
0.003305752704299676,0.0033315788973020165,0.0,0.0,0.1023170355409689,0.0017134021480212295,0.09773211708789535,0.0
0.0033315788973020165,0.0033576068574371876,0.0,0.0,0.10588656063283683,0.0018387730369008317,0.10294838017820025,0.0
0.003357606857437191,0.0033838381610109183,0.0,0.0,0.10630031697943841,0.002152200259099837,0.10310725113526538,0.0
0.0033838381610109183,0.003410274396643815,0.0,0.0044444444444444444,0.10876181660074617,0.002214885703539638,0.1063905842479446,0.0
0.003410274396643815,0.0034369171653675936,0.0,0.0,0.10959634211338326,0.002089514814660036,0.10881336634318774,0.0
0.003436917165367597,0.0034637680807220305,0.0,0.0,0.11205784173469102,0.0022775711479794394,0.10842942819694702,0.0
0.0034637680807220305,0.0034908287688526704,0.0,0.0,0.11435103368958456,0.001796982740607631,0.11147445487402857,0.0
0.0034908287688526704,0.003518100868609331,0.0,0.0,0.11698785379674044,0.00229846629612604,0.11507552990083804,0.0
0.003518100868609331,0.0035455860316453403,0.0,0.0,0.11827821257258268,0.002214885703539638,0.11597579865754042,0.0
0.0035455860316453438,0.003573285922517572,0.0,0.0,0.12002440461163007,0.00229846629612604,0.11810731733149749,0.0
0.003573285922517572,0.0036012022187872396,0.0,0.0,0.11974389183427306,0.002549208073885244,0.11861040869553705,0.0
0.0036012022187872396,0.0036293366111215136,0.0,0.0,0.1252910320065079,0.0022357808516862386,0.12172163160472906,0.0
0.0036293366111215136,0.0036576908033958996,0.0,0.0,0.12399366041123173,0.0025909983701784445,0.1232838626825361,0.0
0.003657690803395903,0.0036862665127974327,0.0,0.0,0.1267637240876322,0.0028835304442308496,0.12377371480015358,0.0
0.0036862665127974327,0.0037150654699286616,0.0,0.0,0.1282925187242279,0.0033014334071628567,0.1262097361418188,0.0
0.0037150654699286616,0.003744089418912478,0.0,0.0,0.1333838256332576,0.002674578962764846,0.13036685951835622,0.0
0.003744089418912482,0.0037733401174977347,0.0,0.0,0.13472327414513732,0.003322328555309457,0.13379582434167847,0.0
0.0037733401174977347,0.0038028193371656845,0.0,0.0,0.138692529944739,0.003092481925696853,0.1367084585545391,0.0
0.0038028193371656845,0.0038325288632372902,5.8346461287122933E-5,0.0,0.14261269600830317,0.0032596431108696563,0.13911800140336011,0.0
0.003832528863237294,0.0038624704949813344,5.8346461287122933E-5,0.0,0.13945692726303682,0.003238747962723056,0.14114360610594046,0.0
0.0038624704949813344,0.0038926460457233748,0.0,0.0,0.14174310639849647,0.003761126666388065,0.13870758476427522,0.0
0.0038926460457233748,0.003923057342955587,0.0,0.0,0.14717102864035458,0.003426804296042459,0.14409595805806732,0.0
0.003923057342955587,0.003953706228447427,0.0,0.0,0.14936604112317317,0.0035312800367754606,0.14733957343148027,0.0
0.003953706228447431,0.003984594558357176,1.1669292257424587E-4,0.0,0.15225532272995035,0.0038656024071210666,0.15221161611481074,0.0
0.003984594558357176,0.00401572420334434,0.0,0.0,0.15090184857920277,0.0038238121108278658,0.15011981518011994,0.0
0.00401572420334434,0.004047097048682966,0.0,0.0,0.15654716822351258,0.003593965481215262,0.15340314829279916,0.0
0.004047097048682966,0.0040787149943758,0.0,0.0,0.15738169373614969,0.003886497555267667,0.1566600029126342,0.0
0.0040787149943758046,0.004110579955269364,0.0,0.0,0.16307610311649695,0.003782021814534665,0.16154528484238675,0.0
0.004110579955269364,0.004142693861169906,0.0,0.0,0.1611686162304693,0.004095449036733671,0.16118782518899025,0.0
0.004142693861169906,0.004175058656960294,0.0,0.0,0.16637914106987572,0.004262610221906473,0.16489481418717647,0.0
0.004175058656960298,0.004207676302717799,0.0,0.0,0.16913517910740836,0.005244682184796691,0.1675294242251731,0.0
0.004207676302717799,0.004240548773832781,0.0,0.0,0.17013801228645964,0.004367085962639476,0.17114373849840467,0.0
0.004240548773832781,0.004273678061128348,0.0,0.0,0.17191926842267666,0.004993940407037486,0.1716865476017105,0.0
0.004273678061128353,0.004307066170980916,0.0,0.0,0.17680720356812255,0.005307367629236491,0.17535381886063045,0.0
0.004307066170980916,0.004340715125441703,0.0,0.0,0.1813024208252686,0.005579004555142296,0.18090106311148768,0.0
0.004340715125441703,0.004374626962359215,0.0,0.0,0.18293640775337316,0.005307367629236491,0.18217203076800867,0.0
0.0043746269623592205,0.00440880373550265,0.0,0.0,0.1868074840808999,0.005432738518116094,0.1867263315372089,0.0
0.00440880373550265,0.004443247514686263,0.0,0.0,0.18945131700748968,0.005140206444063688,0.18786490672950895,0.0
0.004443247514686263,0.004477960385894749,0.0,0.0,0.19272630368313276,0.006665552258765515,0.19188963764182543,0.0
0.004477960385894749,0.00451294445140955,0.0,0.0,0.19549636735953324,0.005871536629194701,0.1959011293077198,0.0
0.00451294445140955,0.004548201829936186,0.0,0.0,0.19640102106650958,0.006184963851393706,0.1985886963314048,0.0
0.00454820182993619,0.004583734656732566,0.0,0.0,0.20173076383629274,0.006686447406912115,0.2021632928653701,0.0
0.004583734656732566,0.004619545083738287,0.0,0.0,0.20570703245532834,0.006519286221739313,0.2048773383818993,0.0
0.004619545083738287,0.004655635279704991,0.0,0.0,0.20769867317456311,0.007041664925404321,0.20956403161532045,0.0
0.004655635279704996,0.00469200743032769,5.8346461287122933E-5,0.0,0.21176610844623972,0.006519286221739313,0.2121721631604729,0.0
0.00469200743032769,0.0047286637383771235,0.0,0.0,0.21349827484641926,0.007689414517948932,0.2146876199806707,0.0
0.0047286637383771235,0.004765606423833194,5.8346461287122933E-5,0.0,0.21578445398187887,0.007793890258681934,0.217414904743622,0.0
0.004765606423833198,0.004802837724019394,1.1669292257424587E-4,0.0,0.226836657409745,0.007146140666137323,0.22629843909284683,0.0
0.004802837724019394,0.004840359893738294,0.0,0.0,0.22214508120844906,0.008044632036441138,0.22448466233302,0.0
0.004840359893738294,0.004878175205408123,5.8346461287122933E-5,0.0,0.22731352913125194,0.007981946592001337,0.22815193359193994,0.0
0.004878175205408128,0.004916285949200377,0.0,0.0,0.23009761844652024,0.00812821262902754,0.23381833106059602,0.0
0.004916285949200377,0.004954694433178504,0.0,0.0,0.23190692586047296,0.008984913703038154,0.23499662399216237,0.0
0.004954694433178504,0.00499340298343771,0.0,0.0,0.23510477152234285,0.009758034184462368,0.2382667178584195,0.0
0.00499340298343771,0.0050324139442458156,0.0,0.0,0.23932648882156582,0.008984913703038154,0.24438324970542677,0.0
0.0050324139442458156,0.005071729678185234,0.0,0.0,0.2468231927964319,0.010280412888127376,0.2486992440390293,0.0
0.005071729678185239,0.00511135256629606,5.8346461287122933E-5,0.0,0.2474122696288816,0.009716243888169168,0.2488845934889386,0.0
0.00511135256629606,0.005151285008220247,0.0,0.0,0.249530141097927,0.010238622591834176,0.25382283240437953,0.0
0.005151285008220247,0.005191529422346966,0.0,0.0,0.2527279867597969,0.01046846922144678,0.2585095256378007,0.0
0.005191529422346971,0.005232088245959055,0.0,0.0,0.2584223961401442,0.011241589702870994,0.2621370791574544,0.0
0.005232088245959055,0.005272963935380608,1.1669292257424587E-4,0.0,0.26052624197032176,0.011722178110242802,0.2634610037996637,0.0
0.005272963935380608,0.005314158966125768,5.8346461287122933E-5,0.0,0.2654071642963337,0.012077395628735008,0.2712456806958548,0.0
0.005314158966125773,0.00535567583304863,5.8346461287122933E-5,0.0,0.27033016353894923,0.011743073258389402,0.27520421537606077,0.0
0.00535567583304863,0.005397517050494321,5.8346461287122933E-5,0.0,0.276725854862689,0.01220276651761461,0.28158553215150994,0.0
0.005397517050494321,0.005439685152451306,5.8346461287122933E-5,0.0,0.2756318550309967,0.013059467591625224,0.28547787059960544,0.0
0.005439685152451311,0.005482182692704836,1.1669292257424587E-4,0.0,0.27868944430418807,0.014166910443395044,0.28485562601776704,0.0
0.005482182692704836,0.0055250122449915905,0.0,0.0,0.28387893068529274,0.014313176480421247,0.2925079104497372,0.0
0.0055250122449915905,0.0055681764031555855,0.0,0.0,0.29124940391034815,0.013540055998997033,0.2992069691393166,0.0
0.0055681764031555855,0.0056116777813052365,1.1669292257424587E-4,0.0,0.29033072456450393,0.014438547369300848,0.2982934611361921,0.0
0.0056116777813052365,0.005655519013971683,1.1669292257424587E-4,0.0,0.29378804454542906,0.015775836850683272,0.30205340712006673,0.0
0.005655519013971688,0.0056997027562683406,1.750393838613688E-4,0.0,0.2978624926365396,0.015984788332149277,0.3076668476030344,0.0
0.0056997027562683406,0.005744231684051685,0.0,0.0,0.3052960812365003,0.016110159221028878,0.31387605417499637,0.0
0.005744231684051685,0.005789108494083337,5.8346461287122933E-5,0.0,0.30688799124800137,0.016778803961720087,0.31947625541154195,0.0
0.005789108494083343,0.005834335904193367,0.0,0.0,0.31453897725041374,0.0175728195912909,0.32158129559265486,0.0
0.005834335904193367,0.005879916653444876,0.0,0.0,0.3193848354792561,0.0173847632579715,0.3304648299418797,0.0
0.005879916653444876,0.005925853502299913,0.0,0.0,0.32453925776319115,0.018304149776421915,0.3350588484503462,0.0
0.005925853502299919,0.005972149232786635,0.0,0.0,0.32963757749165473,0.018325044924568514,0.34117538029735345,0.0
0.005972149232786635,0.006018806648667779,0.0,0.0,0.3319868720020197,0.01903547996155293,0.3430156355500245,0.0
0.006018806648667779,0.006065828575610494,5.8346461287122933E-5,0.0,0.3282560520631715,0.019557858665217937,0.345213350456092,0.0
0.006065828575610501,0.006113217861357456,5.8346461287122933E-5,0.0,0.335240820219361,0.021793639516904176,0.34913216739703173,0.0
0.006113217861357456,0.006160977375899309,5.8346461287122933E-5,0.0,0.34011472972593904,0.02093693844289356,0.3572081077145089,0.0
0.006160977375899309,0.00620911001164852,5.8346461287122933E-5,0.0,0.3459844595921344,0.021083204479919765,0.3612857956125137,0.0
0.00620911001164852,0.006257618683614523,5.8346461287122933E-5,0.0,0.3462860108277932,0.02375778344268461,0.36413223359326385,0.0
0.006257618683614529,0.006306506329580266,0.0,0.0,0.3595893292939493,0.0232354047390196,0.37162564706816886,0.0
0.006306506329580266,0.00635577591028011,5.8346461287122933E-5,0.0,0.35958231647451544,0.023695097998244808,0.3805224206638158,0.0
0.00635577591028011,0.006405430409579171,0.0,0.0,0.3627450980392157,0.025262234109239834,0.3813564931884077,0.0
0.006405430409579171,0.006455472834654007,1.1669292257424587E-4,0.0,0.36902157143257874,0.025178653516653434,0.38426912740126834,0.0
0.006455472834654013,0.006505906216174746,1.750393838613688E-4,0.0,0.3750385705068866,0.024802540850014626,0.39442362940701414,0.0
0.006505906216174746,0.006556733608488609,1.1669292257424587E-4,0.0,0.3783556340991332,0.02653683814618246,0.3986601882620841,0.0
0.006556733608488609,0.0066079580898049245,1.1669292257424587E-4,0.0,0.38016494151308594,0.027665176146098876,0.40424715025220764,0.0
0.0066079580898049314,0.00665958276238153,1.1669292257424587E-4,0.0,0.38814553002889285,0.02768607129424548,0.41159493201646963,0.0
0.00665958276238153,0.006711610752712634,1.1669292257424587E-4,0.0,0.39307554209094225,0.028814409294161895,0.4148650258827267,0.0
0.006711610752712634,0.006764045211718199,5.8346461287122933E-5,0.0,0.39571236219809813,0.02837561118308329,0.4230865979108469,0.014285714285714285
0.006764045211718206,0.006816889314934752,0.0,0.0,0.39825100283317905,0.030005432738518117,0.422821812982405,0.0
0.006816889314934752,0.006870146262707678,5.8346461287122933E-5,0.0,0.40711520659766054,0.03184420577541895,0.43136112692465545,0.0
0.006870146262707678,0.00692381928038508,0.0,0.0,0.4126202698532918,0.030569601738476327,0.43947678498139886,0.0
